Latitude,Longitude
-3.860465702986496,39.4605304999579
-3.863797784414762,39.46789899896002
-3.865456173661199,39.47019449367941
-3.867014255228059,39.47168682489482
-3.868796466506339,39.47298043381663
-3.870541747204039,39.47427499946905
-3.872358526021596,39.4755310643929
-3.874009164893829,39.47668790207215
-3.876073453694933,39.47814566932296
-3.880111228124642,39.48105505937084
-3.881790594609893,39.48222371800592
-3.883117213315654,39.48314917888691
-3.886120709832183,39.48526836895446
-3.888088620265675,39.48666156183612
-3.892614178582644,39.48980417616787
-3.894298468763329,39.49103091608589
-3.89760526834505,39.49334614239882
-3.898904459694028,39.49389993037969
-3.900251288467021,39.49422846770307
-3.901646925723508,39.49433346365533
-3.904606635211857,39.4939408618858
-3.905846984368075,39.49373420511384
-3.907151912203196,39.49371124675528
-3.908861063880873,39.49400656759009
-3.910249522846771,39.49463261422112
-3.91157702518738,39.49551318989922
-3.912152054154565,39.49615250066747
-3.913295135703858,39.49780362790248
-3.913801248955623,39.49913860930191
-3.914454555019871,39.5005926688464
-3.915168889543462,39.50230380977163
-3.916685644106213,39.50491920561793
-3.918037806574256,39.50646997008911
-3.919268807146867,39.5074082055371
-3.921414494637358,39.50850741861826
-3.925062890463693,39.50966074402669
-3.927965806715688,39.51001675215411
-3.930477472612487,39.51026561749616
-3.931645672917573,39.51062494598351
-3.932508574239151,39.51101847539874
-3.933559477021916,39.51166912972352
-3.934717393998129,39.51287862220987
-3.93574281105037,39.51428625083099
-3.937823099457809,39.51718436704666
-3.939705974514955,39.51960013476909
-3.940882241185247,39.52056460302964
-3.942248877361343,39.52134108086724
-3.943641532527121,39.52175212335747
-3.945272797737655,39.52215437330516
-3.947294771834831,39.52259450593913
-3.949484655683622,39.52340807902034
-3.950917609929457,39.52423223350552
-3.953158269964632,39.52559254159955
-3.955179855709684,39.52655615736273
-3.956613601906458,39.52694810559013
-3.95909208302992,39.52713718914416
-3.961815746408926,39.52725522663696
-3.965540227562355,39.52746305859414
-3.968221381673658,39.52763311324883
-3.97084336901599,39.52778178200573
-3.971897203803148,39.52797648898135
-3.972654335767619,39.5282212762818
-3.973384335790431,39.52847258416798
-3.974249741006024,39.52903419405388
-3.97485706839109,39.52946414812465
-3.975891101485598,39.5304917375479
-3.976648143947331,39.53162391033929
-3.977286942916264,39.53293797721137
-3.977963638699525,39.53433857000188
-3.978973636584186,39.5358976222702
-3.979815250839327,39.53680173738444
-3.980949538450216,39.53759725401862
-3.982870097023408,39.5383481116496
-3.984201086793909,39.53854354182144
-3.985641548102311,39.53862434311859
-3.988045903791563,39.53871710352965
-3.98940786877076,39.53894363348294
-3.99085887013099,39.53934402831935
-3.992037992859037,39.53977221104792
-3.994469989264893,39.54065664288821
-3.99615858322607,39.54143294617232
-3.997440209282074,39.5423143760052
-3.998229413513601,39.54300690968091
-3.999693194405644,39.54473749344476
-4.000307197126428,39.54577357315575
-4.001133715602216,39.54784128135469
-4.00150256603539,39.55001057852732
-4.001700214178475,39.55393233621869
-4.001895777859914,39.55860816940378
-4.00208532392923,39.56108310163935
-4.002529709880108,39.56261171146578
-4.00325626830082,39.56384839543811
-4.00491030484581,39.56554460203154
-4.006694216423402,39.56678920360996
-4.007884755750586,39.56749551780385
-4.010017578445609,39.5689391697441
-4.012628888688976,39.5706462382645
-4.013251688705438,39.57103941594933
-4.014606834498725,39.57192613263437
-4.015985255585566,39.57281321588676
-4.017243804244717,39.57363483490118
-4.018978069694952,39.57518825383463
-4.019995716826577,39.57678881112228
-4.020516379019509,39.57805552161643
-4.02110149656832,39.57953978037501
