Latitude,Longitude
-2.690455946747341,38.17126915010022
-2.692001841092384,38.17232339168417
-2.693262483886986,38.17313293322822
-2.694451840506531,38.17386695113394
-2.696037038756516,38.17498492255892
-2.697555483260876,38.17598927078257
-2.698331504790958,38.17655089466651
-2.699606215629182,38.17765008850114
-2.70039180433136,38.17860536226991
-2.701234473499302,38.17980025449563
-2.703989911178426,38.18362150196712
-2.706692134034334,38.1873733012493
-2.709782255045166,38.19158077825874
-2.714440550925987,38.19804697187124
-2.722570415059733,38.20945010423073
-2.728465461556287,38.21754181469716
-2.737389028114231,38.22995797295685
-2.746154373947397,38.2421678297885
-2.750378915295372,38.24802739989182
-2.754342571754108,38.25351440620222
-2.757604961587859,38.2580823489624
-2.758750059137525,38.25951721367284
-2.761176489948543,38.26208916387005
-2.765263418515455,38.26609060982609
-2.771530021826794,38.2724784548432
-2.774881015629297,38.27582785282006
-2.777843632371851,38.27884162611591
-2.780447951062681,38.28149451149712
-2.785085341196083,38.28611646692552
-2.78777490494091,38.28875275236634
-2.789779053177702,38.29116476090543
-2.790550286251458,38.292179958681
-2.793785331761869,38.29631660896111
-2.794943862390626,38.29772824493213
-2.796741451469913,38.29951084114947
-2.798846434731983,38.30116956965232
-2.801388931072826,38.30272390106192
-2.803329469344641,38.303866608696
-2.807600603247869,38.3063531765924
-2.833916571123074,38.32160550256404
-2.840443365459972,38.32545542830449
-2.849507046881309,38.33072413919744
-2.85208549731425,38.33197295673428
-2.85506535823594,38.33368637534683
-2.85813124681966,38.3357708190178
-2.860237976099466,38.3369830428615
-2.866692915087919,38.34066495900215
-2.868120427646446,38.34146958242221
-2.869627216152157,38.34271387566663
-2.871036466125571,38.34427469662759
-2.872620727294003,38.34600442056666
-2.873859501772885,38.34722276513458
-2.875873770051171,38.34879022273577
-2.877601480865866,38.34987871897801
-2.881590137502098,38.35239442486048
-2.884592261284812,38.35431549683808
-2.886681257863707,38.35565977175602
-2.888519376563246,38.35684832233326
-2.891082234786175,38.35848550942465
-2.894583771347572,38.3606299680354
-2.896190196613846,38.36168111705543
-2.897382358942219,38.36259221830168
-2.898551724351532,38.363630423863
-2.900369686964457,38.36547330124502
-2.904915849314267,38.36991960825723
-2.909833420601202,38.37480171024866
-2.917898114213303,38.38276253767711
-2.919502728598164,38.38453842108008
-2.920423020022591,38.38583928059409
-2.921834753034238,38.38799673293947
-2.924094720346201,38.39143654380342
-2.924735127652164,38.39275444879424
-2.925510616849156,38.39485976649107
-2.925853636964849,38.39668556551983
-2.925972803323618,38.39919346819561
-2.925921047067411,38.4022041107479
-2.925868216476855,38.40703156412933
-2.925940454069022,38.40830388436563
-2.926143293950719,38.40965142490462
-2.926466201167824,38.41098844197998
-2.927172810752787,38.41286565261152
-2.92784778829211,38.41411740024392
-2.92884725069052,38.41557729558576
-2.930284279289662,38.41721311379911
-2.931265014455333,38.41807213911709
-2.93292533394114,38.41928558287532
-2.935851147432722,38.42133599034699
-2.939778832442182,38.42412561480005
-2.943702215617074,38.42679411216125
-2.94599249774992,38.42844245859022
-2.950118463149127,38.43135907293923
-2.952683627721848,38.43318136720703
-2.957502547098469,38.43653134168363
-2.959859321892158,38.43827663423184
-2.961174619969081,38.43942305968239
-2.962057955550358,38.44037166435624
-2.963080009639311,38.44184178150338
-2.965427009717294,38.44517733919833
-2.966257991205093,38.44627415917999
-2.967246528168778,38.44740321589681
-2.968619048330847,38.44867551337065
-2.970234696495738,38.44982325237538
-2.971234805605377,38.45044123614074
-2.973751394463957,38.45197322445755
-2.976477833111953,38.45360702549358
-2.979862418376046,38.45567982989623
-2.984296596187623,38.4592341159444
-2.986030527799218,38.46080537932945
-2.9881414836533,38.46210230866016
-2.991488323227538,38.463570758808
-2.996791621895625,38.46595617576052
-3.000522807495014,38.46783084338636
-3.002845409553451,38.46924518278204
-3.010910932570041,38.47376539659813
-3.015366375319701,38.47625964444749
-3.019739569878249,38.47872860350379
-3.022612218438915,38.47993854276329
-3.025381899982268,38.48067320739167
-3.033458216056882,38.48268370310736
-3.038782071499218,38.48390542051895
-3.047139544658672,38.48542724801273
