Latitude,Longitude
-2.690455946747341,38.17126915010022
-2.689194892684903,38.17048197994633
-2.687570392849826,38.16935608680807
-2.684510340601079,38.1673369936814
-2.683055130069093,38.16636406651517
-2.681054970518123,38.16504582939874
-2.679565385238895,38.16399969829862
-2.676582951298791,38.16205886759632
-2.6753992541974,38.16128350160376
-2.674026246355168,38.16042209826879
-2.671929027839997,38.15953327061526
-2.6705271067127,38.1591187120208
-2.668872447271507,38.1587621400972
-2.66673297393502,38.15837806458584
-2.664174038792309,38.15785103388332
-2.661424601041444,38.15734699072804
-2.656802628844788,38.15644873053596
-2.65490395000992,38.15607704393362
-2.65312400507398,38.15557375049426
-2.648809615254951,38.15411372132509
-2.646803634988898,38.15344946846346
-2.645522738366175,38.15302251619358
-2.643797734766706,38.15242764836368
-2.641783265831466,38.15176178001403
-2.638494144057794,38.15059193584131
-2.636667995013387,38.14993370867304
-2.63378410587004,38.14897950285282
-2.632165964643067,38.14835584577368
-2.630550342402459,38.14739298668676
-2.629089615500046,38.14610329214466
-2.62816315014537,38.1450524461432
-2.627311062401725,38.14376291871346
-2.626232862252194,38.14129716654938
-2.624912831044238,38.13841237230265
-2.62296799818575,38.13423197598039
-2.621561979619821,38.13148284752279
-2.620371759783002,38.12982509093533
-2.619061024009103,38.12839417404579
-2.617562132269682,38.12703586260688
-2.613092084573928,38.12342838023957
-2.610966382046178,38.12174965618521
-2.608779298775354,38.12008657615382
-2.606604787249322,38.11836176886388
-2.604330928375342,38.11670822441274
-2.600716074467025,38.11455411438887
-2.598496815887709,38.11330146494466
-2.594961485825795,38.11121313852456
-2.592156115449549,38.10955341061789
-2.588354098619747,38.10721271401075
-2.587408531893703,38.10655657917561
-2.585972896727016,38.1051789575075
-2.584893721789361,38.10394614588686
-2.583814095969594,38.10235940443215
-2.582801142156252,38.10019727197991
-2.580238761551903,38.09404236358152
-2.579192515428669,38.09156507682737
-2.578083021174815,38.08965931009047
-2.577217157730169,38.08871621808382
-2.576302667021756,38.08777003684546
-2.571391032843383,38.08451576264359
-2.568963176149057,38.08288575597047
-2.565108365406831,38.0801935511222
-2.562530428912662,38.07842878342776
-2.559102278646861,38.07605788632386
-2.557938979176491,38.07519669561995
-2.555990890956229,38.07331721032193
-2.553478516020292,38.07075566870454
-2.551285298718617,38.06842096237479
-2.549521120982,38.06671878223223
-2.547329736453824,38.06538509858323
-2.545130053423168,38.06462390976036
-2.542891933540884,38.06448496882422
-2.538305898430658,38.06430259440685
-2.536313423805654,38.06424450051266
-2.532534805697838,38.06312253571815
-2.530572844866692,38.0619269461989
-2.528876509698025,38.06016278712946
-2.525949995203783,38.05667202601299
-2.520028097971216,38.04939102654425
-2.517608113025625,38.04654421843296
-2.515806485285627,38.04479243201082
-2.511195440941993,38.04221260211831
-2.509712141402002,38.04129415068292
-2.50758060485862,38.03939449633796
-2.505890834256628,38.03727796182592
-2.501856891664234,38.02874159815691
-2.500388150126135,38.02554021690436
-2.499180550718586,38.02380844093376
-2.496041532957372,38.02056848917265
-2.493968164454328,38.01858065373224
-2.491980312080473,38.01693771750531
-2.490271411093534,38.01594928444688
-2.487009016712431,38.01461339361784
-2.47879172840067,38.01149273767783
-2.476217082891131,38.01050316353469
-2.475239499174275,38.01005698423602
-2.474156622874047,38.00946025925653
-2.472598256232331,38.00836940451581
-2.471468950185509,38.00747345531413
-2.470342591942977,38.00620414462415
-2.469097182080554,38.00449552431781
-2.46697312540655,38.00122601500124
-2.465732661629932,37.9993295203578
-2.464633561156415,37.99770126558664
-2.463757502777011,37.99641473860228
-2.46206085773763,37.99444909976472
-2.460791846097112,37.99334637102486
-2.459207005103284,37.99243871630819
-2.457392145079893,37.99144718113867
-2.45275249912615,37.98923729785642
-2.448363512916519,37.98710785027353
-2.439543743472515,37.9829190324372
-2.434982003075967,37.98069926485221
-2.433231041999938,37.97987717962982
-2.43110433210982,37.97866783339494
-2.429826037721161,37.97769716142334
-2.428433605045043,37.97636361923527
-2.426173833256333,37.97365920712208
-2.419966745569796,37.96605687787771
-2.415921714104708,37.96108387811722
-2.41316520021693,37.95766879914785
-2.411810764142188,37.9556574483989
-2.411127023768147,37.9542820897786
-2.410285484422769,37.95150578557892
-2.407917858981317,37.94242885552476
-2.406514699339472,37.93706557614189
