Latitude,Longitude
-1.355204004817686,36.89771239356276
-1.372401632452892,36.91361354796037
-1.374171803197208,36.91487936849437
-1.386585391815696,36.9209694245462
-1.387576978793151,36.92138262443429
-1.392641574622726,36.92211611169132
-1.39390372900163,36.92254890360421
-1.396146793423592,36.92392018791613
-1.398018329695208,36.92581045717065
-1.399104328291567,36.92831245207331
-1.400192114985256,36.93276976039691
-1.401607512206357,36.9374220789072
-1.402572902831566,36.93912244325123
-1.403748939756571,36.94047984422425
-1.406960000638739,36.94365671635127
-1.408070506902021,36.94450580641737
-1.411141675825961,36.94594742650801
-1.41312723406285,36.94633615119675
-1.418236600140942,36.94693620467246
-1.422111138487361,36.94757026426639
-1.423655024962382,36.94823325334101
-1.425228663764066,36.94927929285903
-1.426401003481781,36.95045908627574
-1.427538122340751,36.95198792400219
-1.42873156648132,36.95362999967968
-1.429998759173487,36.95526607326831
-1.431183867664864,36.95637889496608
-1.432522579974495,36.95730001381638
-1.433618088215214,36.95786988063711
-1.434492326168094,36.95827506829366
-1.435570168415333,36.95877980752451
-1.436542968994133,36.95925050124367
-1.437501877963282,36.95972833689525
-1.438521210478736,36.96021307556786
-1.439280461112965,36.9605750498544
-1.440071092436614,36.96103381794691
-1.440895290866024,36.96167868412579
-1.441591416268421,36.96238017915911
-1.442259883960318,36.96333477760956
-1.442761453634598,36.96430180956671
-1.4432086975234,36.9660910251572
-1.443285870960199,36.96780805937007
-1.443314398319721,36.96981867155272
-1.443610437743011,36.98949186049668
-1.44380308709632,36.99108285222371
-1.4441818654642,36.99230017775587
-1.444711237409944,36.99327392097268
-1.445301103728604,36.99407465670907
-1.445948345746313,36.99475315120837
-1.446665246600641,36.99534248793005
-1.447488605104233,36.99582483206898
-1.448220618608719,36.99611349311003
-1.448984522210477,36.99631157778501
-1.449878091861861,36.99636419106179
-1.450680856892901,36.99623915242545
-1.452012947594046,36.99592291315897
-1.453602360661628,36.99558531254327
-1.455816109297777,36.99507615517538
-1.458121071334561,36.99448833305858
-1.460459477798166,36.99360022226065
-1.462438334798991,36.99289220144672
-1.463930099584075,36.9923639382915
-1.465101783986241,36.99195072139067
-1.466495934835132,36.99144716397288
-1.467945382770464,36.99094869425128
-1.470253405682422,36.99007276710976
-1.472130158847353,36.98937604960325
-1.488102528303149,36.98359761292412
-1.505464084388128,36.97719790102398
-1.515637672115513,36.97351266021033
-1.517877667829122,36.97286892606846
-1.519163643249151,36.97269619328766
-1.520645602685834,36.97260230153853
-1.52186677021632,36.9726773947484
-1.523163062258218,36.97284377814878
-1.524463794165535,36.97307380025212
-1.528756159921351,36.97405702547642
-1.534783104663512,36.97548632770627
-1.542900255713963,36.97731128401638
-1.548412721050775,36.97860811464287
-1.552524577878067,36.97954288211687
-1.555266162796047,36.98028228853411
-1.558474294649081,36.98200927500188
-1.560515113144968,36.98326573458911
-1.570135757256213,36.9889532748605
-1.57824892527354,36.99519446907895
-1.595153726356663,37.00784304326051
-1.646856820270941,37.04669052436985
-1.664654368075586,37.05987515983976
-1.667601307502948,37.06217134059673
-1.670604705723218,37.06487473510791
-1.677938191545405,37.0714737013715
-1.683264101411393,37.07609645644344
-1.68513620065443,37.07789919710067
-1.686381772620554,37.07895742731239
-1.687644747039177,37.07984247216042
-1.688920905140282,37.08063958348421
-1.690227255212024,37.08129956165274
-1.692486300463267,37.08193333781991
-1.693964287266286,37.08219908283375
-1.695662584429407,37.08224998485986
-1.697107435926746,37.08221153499153
-1.699536624294659,37.08224960332345
-1.701085212938311,37.08235568701453
-1.702538766439946,37.08255730443884
-1.703836123923822,37.08301011390503
-1.705307854031602,37.08350605234121
-1.710059979908702,37.08499528652624
-1.711480853527583,37.08539806490672
-1.713774274307798,37.08577235088735
-1.715238101281878,37.0858556839039
-1.723953069204977,37.08618930416036
-1.731602855091933,37.08651432402404
-1.73600812325101,37.08665365760577
-1.745983031765203,37.08703378962945
-1.753222533248658,37.08727994642143
-1.762137194646033,37.08760905360263
-1.768809032422265,37.08794491689851
-1.769694766827079,37.08804389882516
-1.770908584167802,37.08822216211479
-1.772912955693337,37.08863646109551
-1.774909899265947,37.08925867137705
-1.778185850618334,37.09081846936154
-1.779888836629545,37.09188860210606
-1.785187030096673,37.09557736170252
-1.792774585920035,37.10092296600796
-1.793403982537651,37.10146200819953
-1.79420123273011,37.10210122519189
-1.796151833668866,37.10405957792543
-1.798273252522937,37.10615112028365
-1.799077381670682,37.10696044320142
-1.799554747316974,37.10739614956174
-1.799998272898439,37.1077776410569
-1.800839386653966,37.10842711788857
-1.801527075384926,37.10882933235327
-1.802224847317496,37.10919873055857
-1.802904522711483,37.10955896737677
-1.8043534528862,37.11017276816738
-1.805491360182119,37.11062646664477
-1.807340054163697,37.11134542446313
-1.809138098028259,37.11198566548455
-1.809671588301289,37.11211798606008
-1.810383738961115,37.11244472643124
-1.811654148537236,37.113076993037
-1.812791510444157,37.11377631779084
-1.813858242856297,37.11434796798223
-1.815179232280216,37.11509375330151
-1.816433429271759,37.11582314992149
-1.81746135881961,37.11641085596823
-1.818268058022702,37.11677514463783
-1.819140490800328,37.11713421222167
-1.823208781175563,37.11858880542454
-1.823661984972295,37.11872373862114
-1.824858582590801,37.11925006414138
-1.825709509284722,37.11967514323709
-1.827716977141075,37.12097247227892
-1.829438997194951,37.12217563288804
-1.830433235127293,37.12280343806395
-1.831196239785785,37.1232181902572
-1.8320629081447,37.12362783786395
-1.832864370341426,37.12394562809234
-1.833718638111738,37.12427879587599
-1.834543575640132,37.12448968723049
-1.839415533741381,37.12563667496122
-1.844456252806231,37.1267568780416
-1.845341904930964,37.12693919138284
-1.846066817313947,37.12711732250479
-1.848686335064004,37.12751563025995
-1.850691131443726,37.1277625620838
-1.852669946172525,37.12797522477226
-1.855831334436036,37.12829497224426
-1.856517712460677,37.12837043949199
-1.857158712573155,37.1285230187405
-1.858053209230317,37.1287866708917
-1.858706255246186,37.12904078469388
-1.85943772952323,37.1293485655703
-1.859986147928816,37.12963031735876
-1.860524887546831,37.12991841276389
-1.860876952736882,37.13016277560937
-1.861337837624772,37.13051500736014
-1.861833625260134,37.13094500834616
-1.862790377075917,37.13190259835335
-1.863739830454139,37.13293339093796
-1.865569219758796,37.13493914184669
-1.867910933023882,37.13749954924501
-1.868814014374492,37.13852140462809
-1.869344788578073,37.13904379349059
-1.869992339269451,37.1396089399532
-1.870945393538812,37.14033559824951
-1.872361761418153,37.14134315563884
-1.8733693755891,37.14205415148965
-1.875206223969365,37.14337599265256
-1.87626919957746,37.14416686256666
-1.877276899632736,37.14475768040489
-1.878029796873056,37.14518552615034
-1.879237219997044,37.14573304311285
-1.879521632181244,37.14589123754758
-1.883014940071184,37.14728890148591
-1.886151032021096,37.14851615449418
-1.887647698267232,37.14892672969128
-1.889918523699,37.14989831132635
-1.891561218182452,37.15081419717961
-1.895437037443002,37.15289252217251
-1.896901470935757,37.15371551753211
-1.897752757227352,37.15437371785864
-1.898407419974342,37.15485998705856
-1.900781515131505,37.15685162836272
-1.901994076125983,37.15794491833577
-1.903031284432639,37.15895154329622
-1.904008946440221,37.15993204768119
-1.905328032778995,37.16119069332002
-1.906570775336548,37.16217108436105
-1.907398221243586,37.16274408701197
-1.908801087226833,37.16353783228863
-1.90965965813115,37.16398116569788
-1.910514841700814,37.16434735260844
-1.911632719606001,37.16486257980998
-1.912618505153087,37.16548088760039
-1.913493715094678,37.1659299974712
-1.914499031677136,37.16638453582548
-1.934913399439944,37.17624984987779
-1.939191439503614,37.1822625939881
-1.940877551301474,37.200820625734
-1.940200230743477,37.20662325206523
-1.937629109209764,37.21773962913309
-1.936743274531647,37.2215371458241
-1.937215974660887,37.22470527123237
-1.938545930010634,37.22792023205051
-1.940171538498076,37.2312667160845
-1.94190154640615,37.23295620952259
-1.94399450842799,37.23426003417197
-1.945370662022751,37.23497486126032
-1.946913079382057,37.23537096882976
-1.949024294067265,37.23554486984212
-1.951216306819689,37.23530644351113
-1.953444145508032,37.23501739900802
-1.961062146188192,37.23383599228601
-1.965158082875582,37.23320645899326
-1.967981478294464,37.23287178100763
-1.969462098755462,37.23281222541164
-1.971592911607371,37.23309478728268
-1.972795599129968,37.23341776177048
-1.974171291695714,37.23403695757904
-1.97569407378967,37.23501493169049
-1.976832680982187,37.23607208633963
-1.979592385308216,37.23933609401365
-1.987926553852639,37.24944453486818
-1.992374482031983,37.25488307471255
-1.993684984933075,37.2565729131565
-1.995739015604295,37.26062924798109
-1.996947915946394,37.26304362006555
-1.999052897938964,37.26733829488826
-2.000420214300544,37.26995203140278
-2.002136417367749,37.2733177816398
-2.003137738461595,37.27474459277634
-2.004419541373452,37.2761856126089
-2.006941211113549,37.27885480320455
-2.00833820439001,37.28090798065465
-2.008995790339637,37.28266709728619
-2.009492875253459,37.28545799232254
-2.009395231956441,37.28901108892514
-2.009157901639981,37.29514035879293
-2.008923207128558,37.29965604138506
-2.008863355063596,37.30301466791673
-2.008839138412123,37.30435633885281
-2.009051631368842,37.30684463377403
-2.009803903222845,37.31566226016105
-2.010647146359251,37.32508580613661
-2.011300616427331,37.33316213183285
-2.011767167538188,37.33809897684337
-2.012014361844547,37.34117861688627
-2.012272024313408,37.34412140196326
-2.012480476555257,37.34651702495247
-2.012958722863576,37.35196451666857
-2.013039618845184,37.35289348284802
-2.01310377404894,37.35392696570038
-2.013225200809379,37.35518995277451
-2.013398452298741,37.35696897869662
-2.013604325449916,37.3586188911837
-2.013879996337371,37.35982737325901
-2.014306863050514,37.36116382433028
-2.016079624031053,37.36467946662762
-2.016915451277084,37.36664423523484
-2.017686976500427,37.36819300204822
-2.018572302303872,37.36997478135912
-2.020913780837407,37.37486157747884
-2.023599132010942,37.3804243422962
-2.024386782400197,37.38194163930112
-2.026434783074404,37.38496167551605
-2.02717034256874,37.38593844666349
-2.030731317127463,37.39086359970719
-2.032661377912406,37.39357247816388
-2.033829678153506,37.39515910123109
-2.036006862531187,37.39817264628463
-2.037884190107261,37.40074696776146
-2.039140804722826,37.40249489131865
-2.042431004841452,37.40703816498661
-2.043687452366886,37.40875135710805
-2.045970090202985,37.41192445027627
-2.047180818953538,37.41360205861514
-2.050949244301484,37.41880353910484
-2.052937195573744,37.42149449324003
-2.056081536645352,37.42585243744821
-2.057453104083598,37.42772765861051
-2.060010687550145,37.43127033507752
-2.062261145094355,37.43437480770591
-2.064777703080838,37.43786912160152
-2.068065670880902,37.44228779836249
-2.070743417855727,37.44597164174944
-2.072689457355149,37.44868830744947
-2.074787212273722,37.45161107304623
-2.075671541227326,37.45280874369796
-2.076334515826115,37.45379967961618
-2.076661782475139,37.45441382565223
-2.07730325225254,37.45582130316949
-2.078596580959551,37.45901466545185
-2.07976420295748,37.46198119452982
-2.081517149828513,37.46636934081705
-2.083976402116318,37.47263179539603
